playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
wendejb01,2016,1,OAK,AL,P,8,0,38,0,0,0,0,,,,,
wendljo01,2016,1,OAK,AL,2B,28,24,632,45,71,2,20,,,,,
werthja01,2016,1,WAS,NL,OF,133,133,3474,201,5,1,1,,,,,
whalero01,2016,1,ATL,NL,P,5,5,74,2,5,1,1,,,,,
whitety01,2016,1,HOU,AL,1B,58,50,1357,410,25,4,32,,,,,
whitety01,2016,1,HOU,AL,2B,2,1,33,1,1,0,0,,,,,
whitety01,2016,1,HOU,AL,3B,3,0,14,0,0,0,0,,,,,
whitety01,2016,1,HOU,AL,P,1,0,3,0,0,0,0,,,,,
whitlch01,2016,1,TBA,AL,P,5,1,43,1,2,0,0,,,,,
wielajo01,2016,1,SEA,AL,P,1,1,15,0,0,0,0,,,,,
wietema01,2016,1,BAL,AL,C,117,111,2941,871,50,11,6,1,,43,23,
wilheto01,2016,1,TEX,AL,P,21,0,64,2,2,0,0,,,,,
wilheto01,2016,2,SEA,AL,P,29,0,75,0,1,0,0,,,,,
wilkian01,2016,1,MIL,NL,1B,3,1,31,11,0,1,1,,,,,
wilkian01,2016,1,MIL,NL,OF,1,0,6,0,0,0,0,,,,,
willije02,2016,1,SLN,NL,P,11,0,52,4,1,0,1,,,,,
willima07,2016,1,NYA,AL,OF,11,7,210,18,0,0,0,,,,,
willima08,2016,1,SFN,NL,OF,36,28,725,62,1,2,0,,,,,
willitr01,2016,1,PIT,NL,P,7,1,38,2,0,0,0,,,,,
wilsoal01,2016,1,DET,AL,P,62,0,219,4,7,0,0,,,,,
wilsobo02,2016,1,DET,AL,C,5,4,108,35,0,0,0,0,,1,0,
wilsobo02,2016,2,TEX,AL,C,42,39,1032,289,11,2,4,2,,26,6,
wilsobo02,2016,3,TBA,AL,C,28,28,720,230,9,2,1,3,,13,2,
wilsoju10,2016,1,DET,AL,P,66,0,176,1,4,0,0,,,,,
wilsoty01,2016,1,BAL,AL,P,24,13,282,5,10,3,1,,,,,
wimmeal01,2016,1,MIN,AL,P,16,0,52,3,1,1,0,,,,,
winklda01,2016,1,ATL,NL,P,3,0,7,0,0,0,0,,,,,
wislema01,2016,1,ATL,NL,P,27,26,470,7,18,0,0,,,,,
withrch01,2016,1,ATL,NL,P,46,0,113,2,7,1,1,,,,,
wittgni01,2016,1,MIA,NL,P,48,0,155,3,6,0,0,,,,,
wolteto01,2016,1,COL,NL,2B,7,0,28,0,8,0,0,,,,,
wolteto01,2016,1,COL,NL,C,59,58,1504,451,29,6,0,3,,27,12,
wolteto01,2016,1,COL,NL,SS,3,0,18,0,2,1,1,,,,,
wongko01,2016,1,SLN,NL,2B,88,70,1906,132,256,8,67,,,,,
wongko01,2016,1,SLN,NL,OF,16,11,318,26,0,0,0,,,,,
woodal02,2016,1,LAN,NL,P,14,10,181,1,7,0,0,,,,,
woodbl01,2016,1,CIN,NL,P,70,0,230,1,6,0,1,,,,,
woodtr01,2016,1,CHN,NL,OF,3,0,15,1,0,0,0,,,,,
woodtr01,2016,1,CHN,NL,P,77,0,183,4,11,0,1,,,,,
worleva01,2016,1,BAL,AL,P,35,4,260,4,8,0,1,,,,,
worthda01,2016,1,HOU,AL,2B,6,4,117,5,13,0,4,,,,,
worthda01,2016,1,HOU,AL,3B,5,3,117,4,7,1,0,,,,,
worthda01,2016,1,HOU,AL,SS,2,0,9,0,3,0,1,,,,,
wrighda03,2016,1,NYN,NL,3B,36,36,952,23,58,4,5,,,,,
wrighda04,2016,1,CIN,NL,P,4,2,39,2,0,0,0,,,,,
wrighda04,2016,2,LAA,AL,P,5,5,80,2,5,0,1,,,,,
wrighmi01,2016,1,BAL,AL,P,18,12,224,1,5,1,1,,,,,
wrighst01,2016,1,BOS,AL,P,24,24,470,8,28,3,5,,,,,
yateski01,2016,1,NYA,AL,P,41,0,124,2,4,1,0,,,,,
yelicch01,2016,1,MIA,NL,OF,149,149,3957,260,6,6,1,,,,,
ynoaga01,2016,1,NYN,NL,P,10,3,55,3,1,0,0,,,,,
ynoami01,2016,1,CHA,AL,P,23,0,90,1,6,1,0,,,,,
ynoara01,2016,1,COL,NL,OF,2,0,24,1,0,1,0,,,,,
youngch03,2016,1,KCA,AL,P,34,13,266,1,9,1,0,,,,,
youngch04,2016,1,BOS,AL,OF,69,53,1473,103,0,0,0,,,,,
younger03,2016,1,NYA,AL,OF,2,0,15,3,0,0,0,,,,,
youngma03,2016,1,ATL,NL,P,8,0,21,0,2,0,0,,,,,
zastrro01,2016,1,CHN,NL,P,8,1,48,1,2,0,0,,,,,
zieglbr01,2016,1,ARI,NL,P,36,0,115,1,8,1,0,,,,,
zieglbr01,2016,2,BOS,AL,P,33,0,89,1,3,0,0,,,,,
zimmejo02,2016,1,DET,AL,P,19,18,316,2,17,2,0,,,,,
zimmery01,2016,1,WAS,NL,1B,114,108,2907,852,44,4,88,,,,,
zobribe01,2016,1,CHN,NL,1B,1,0,1,1,0,0,0,,,,,
zobribe01,2016,1,CHN,NL,2B,119,113,2929,177,250,7,52,,,,,
zobribe01,2016,1,CHN,NL,OF,46,29,859,43,1,0,0,,,,,
zobribe01,2016,1,CHN,NL,SS,1,0,6,0,0,0,0,,,,,
zuninmi01,2016,1,SEA,AL,C,52,48,1331,400,15,0,0,3,,19,7,
zychto01,2016,1,SEA,AL,P,12,0,41,0,0,1,0,,,,,
